generated_at,date,Temperatur,Luftfeuchtigkeit,Regen
2025-01-06 11:00:06.012647,2025-01-06 17:00:00+00:00,8.372,70.0,0.0
2025-01-06 11:00:06.012647,2025-01-06 18:00:00+00:00,6.522,72.0,0.0
2025-01-06 11:00:06.012647,2025-01-06 19:00:00+00:00,5.672,76.0,0.0
2025-01-06 11:00:06.012647,2025-01-06 20:00:00+00:00,4.8719997,76.0,0.0
2025-01-06 11:00:06.012647,2025-01-06 21:00:00+00:00,4.422,76.0,0.0
2025-01-06 11:00:06.012647,2025-01-06 22:00:00+00:00,4.272,77.0,0.0
2025-01-06 11:00:06.012647,2025-01-06 23:00:00+00:00,4.222,77.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 00:00:00+00:00,4.172,76.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 01:00:00+00:00,4.222,80.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 02:00:00+00:00,4.222,79.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 03:00:00+00:00,4.072,78.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 04:00:00+00:00,3.672,80.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 05:00:00+00:00,3.472,82.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 06:00:00+00:00,3.322,82.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 07:00:00+00:00,3.322,83.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 08:00:00+00:00,3.222,82.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 09:00:00+00:00,3.422,80.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 10:00:00+00:00,3.922,77.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 11:00:00+00:00,4.3719997,67.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 12:00:00+00:00,4.422,66.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 13:00:00+00:00,4.422,65.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 14:00:00+00:00,3.922,69.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 15:00:00+00:00,2.422,86.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 16:00:00+00:00,1.822,90.0,0.3
2025-01-06 11:00:06.012647,2025-01-07 17:00:00+00:00,1.8720001,91.0,0.5
2025-01-06 11:00:06.012647,2025-01-07 18:00:00+00:00,2.372,87.0,0.1
2025-01-06 11:00:06.012647,2025-01-07 19:00:00+00:00,2.322,88.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 20:00:00+00:00,2.0219998,89.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 21:00:00+00:00,2.0219998,90.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 22:00:00+00:00,2.0219998,87.0,0.0
2025-01-06 11:00:06.012647,2025-01-07 23:00:00+00:00,1.922,88.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 00:00:00+00:00,10.422,91.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 01:00:00+00:00,10.372,91.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 02:00:00+00:00,10.222,92.0,1.2
2025-01-06 12:00:05.920930,2025-01-06 03:00:00+00:00,10.522,91.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 04:00:00+00:00,10.372,91.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 05:00:00+00:00,10.272,91.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 06:00:00+00:00,10.772,88.0,0.3
2025-01-06 12:00:05.920930,2025-01-06 07:00:00+00:00,10.622,87.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 08:00:00+00:00,10.222,88.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 09:00:00+00:00,10.472,84.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 10:00:00+00:00,10.722,81.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 11:00:00+00:00,10.672,83.0,0.1
2025-01-06 12:00:05.920930,2025-01-06 12:00:00+00:00,10.572,83.0,0.90000004
2025-01-06 12:00:05.920930,2025-01-06 13:00:00+00:00,10.822,82.0,0.1
2025-01-06 12:00:05.920930,2025-01-06 14:00:00+00:00,11.172,78.0,0.1
2025-01-06 12:00:05.920930,2025-01-06 15:00:00+00:00,11.172,76.0,0.1
2025-01-06 12:00:05.920930,2025-01-06 16:00:00+00:00,10.372,70.0,0.2
2025-01-06 12:00:05.920930,2025-01-06 17:00:00+00:00,7.172,69.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 18:00:00+00:00,6.022,74.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 19:00:00+00:00,5.222,76.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 20:00:00+00:00,4.8719997,73.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 21:00:00+00:00,4.722,77.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 22:00:00+00:00,4.3719997,76.0,0.0
2025-01-06 12:00:05.920930,2025-01-06 23:00:00+00:00,4.522,77.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 00:00:00+00:00,4.322,76.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 01:00:00+00:00,4.1219997,79.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 02:00:00+00:00,3.9720001,80.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 03:00:00+00:00,3.822,81.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 04:00:00+00:00,3.422,82.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 05:00:00+00:00,3.572,80.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 06:00:00+00:00,3.372,82.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 07:00:00+00:00,3.172,82.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 08:00:00+00:00,2.822,83.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 09:00:00+00:00,3.072,82.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 10:00:00+00:00,3.722,78.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 11:00:00+00:00,4.1219997,73.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 12:00:00+00:00,4.472,68.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 13:00:00+00:00,4.572,68.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 14:00:00+00:00,4.072,64.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 15:00:00+00:00,3.222,69.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 16:00:00+00:00,2.572,83.0,0.3
2025-01-06 12:00:05.920930,2025-01-07 17:00:00+00:00,1.722,91.0,1.6
2025-01-06 12:00:05.920930,2025-01-07 18:00:00+00:00,1.8720001,91.0,0.2
2025-01-06 12:00:05.920930,2025-01-07 19:00:00+00:00,1.972,89.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 20:00:00+00:00,1.8720001,89.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 21:00:00+00:00,1.572,88.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 22:00:00+00:00,1.572,86.0,0.0
2025-01-06 12:00:05.920930,2025-01-07 23:00:00+00:00,1.572,86.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 00:00:00+00:00,10.422,91.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 01:00:00+00:00,10.372,91.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 02:00:00+00:00,10.222,92.0,1.2
2025-01-06 13:00:05.824861,2025-01-06 03:00:00+00:00,10.522,91.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 04:00:00+00:00,10.372,91.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 05:00:00+00:00,10.272,91.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 06:00:00+00:00,10.772,88.0,0.3
2025-01-06 13:00:05.824861,2025-01-06 07:00:00+00:00,10.622,87.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 08:00:00+00:00,10.222,88.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 09:00:00+00:00,10.472,84.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 10:00:00+00:00,10.722,81.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 11:00:00+00:00,10.672,83.0,0.1
2025-01-06 13:00:05.824861,2025-01-06 12:00:00+00:00,10.572,83.0,0.90000004
2025-01-06 13:00:05.824861,2025-01-06 13:00:00+00:00,10.822,82.0,0.1
2025-01-06 13:00:05.824861,2025-01-06 14:00:00+00:00,11.172,78.0,0.1
2025-01-06 13:00:05.824861,2025-01-06 15:00:00+00:00,11.172,76.0,0.1
2025-01-06 13:00:05.824861,2025-01-06 16:00:00+00:00,10.372,70.0,0.2
2025-01-06 13:00:05.824861,2025-01-06 17:00:00+00:00,7.172,69.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 18:00:00+00:00,6.022,74.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 19:00:00+00:00,5.222,76.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 20:00:00+00:00,4.8719997,73.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 21:00:00+00:00,4.722,77.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 22:00:00+00:00,4.3719997,76.0,0.0
2025-01-06 13:00:05.824861,2025-01-06 23:00:00+00:00,4.522,77.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 00:00:00+00:00,4.322,76.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 01:00:00+00:00,4.1219997,79.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 02:00:00+00:00,3.9720001,80.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 03:00:00+00:00,3.822,81.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 04:00:00+00:00,3.422,82.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 05:00:00+00:00,3.572,80.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 06:00:00+00:00,3.372,82.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 07:00:00+00:00,3.172,82.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 08:00:00+00:00,2.822,83.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 09:00:00+00:00,3.072,82.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 10:00:00+00:00,3.722,78.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 11:00:00+00:00,4.1219997,73.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 12:00:00+00:00,4.472,68.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 13:00:00+00:00,4.572,68.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 14:00:00+00:00,4.072,64.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 15:00:00+00:00,3.222,69.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 16:00:00+00:00,2.572,83.0,0.3
2025-01-06 13:00:05.824861,2025-01-07 17:00:00+00:00,1.722,91.0,1.6
2025-01-06 13:00:05.824861,2025-01-07 18:00:00+00:00,1.8720001,91.0,0.2
2025-01-06 13:00:05.824861,2025-01-07 19:00:00+00:00,1.972,89.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 20:00:00+00:00,1.8720001,89.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 21:00:00+00:00,1.572,88.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 22:00:00+00:00,1.572,86.0,0.0
2025-01-06 13:00:05.824861,2025-01-07 23:00:00+00:00,1.572,86.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 00:00:00+00:00,10.422,91.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 01:00:00+00:00,10.372,91.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 02:00:00+00:00,10.222,92.0,1.2
2025-01-06 14:00:05.751507,2025-01-06 03:00:00+00:00,10.522,91.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 04:00:00+00:00,10.372,91.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 05:00:00+00:00,10.272,91.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 06:00:00+00:00,10.772,88.0,0.3
2025-01-06 14:00:05.751507,2025-01-06 07:00:00+00:00,10.622,87.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 08:00:00+00:00,10.222,88.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 09:00:00+00:00,10.472,84.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 10:00:00+00:00,10.722,81.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 11:00:00+00:00,10.672,83.0,0.1
2025-01-06 14:00:05.751507,2025-01-06 12:00:00+00:00,10.572,83.0,0.90000004
2025-01-06 14:00:05.751507,2025-01-06 13:00:00+00:00,10.822,82.0,0.1
2025-01-06 14:00:05.751507,2025-01-06 14:00:00+00:00,11.172,78.0,0.1
2025-01-06 14:00:05.751507,2025-01-06 15:00:00+00:00,11.172,76.0,0.1
2025-01-06 14:00:05.751507,2025-01-06 16:00:00+00:00,10.372,70.0,0.2
2025-01-06 14:00:05.751507,2025-01-06 17:00:00+00:00,7.172,69.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 18:00:00+00:00,6.022,74.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 19:00:00+00:00,5.222,76.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 20:00:00+00:00,4.8719997,73.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 21:00:00+00:00,4.722,77.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 22:00:00+00:00,4.3719997,76.0,0.0
2025-01-06 14:00:05.751507,2025-01-06 23:00:00+00:00,4.522,77.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 00:00:00+00:00,4.322,76.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 01:00:00+00:00,4.1219997,79.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 02:00:00+00:00,3.9720001,80.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 03:00:00+00:00,3.822,81.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 04:00:00+00:00,3.422,82.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 05:00:00+00:00,3.572,80.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 06:00:00+00:00,3.372,82.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 07:00:00+00:00,3.172,82.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 08:00:00+00:00,2.822,83.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 09:00:00+00:00,3.072,82.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 10:00:00+00:00,3.722,78.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 11:00:00+00:00,4.1219997,73.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 12:00:00+00:00,4.472,68.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 13:00:00+00:00,4.572,68.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 14:00:00+00:00,4.072,64.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 15:00:00+00:00,3.222,69.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 16:00:00+00:00,2.572,83.0,0.3
2025-01-06 14:00:05.751507,2025-01-07 17:00:00+00:00,1.722,91.0,1.6
2025-01-06 14:00:05.751507,2025-01-07 18:00:00+00:00,1.8720001,91.0,0.2
2025-01-06 14:00:05.751507,2025-01-07 19:00:00+00:00,1.972,89.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 20:00:00+00:00,1.8720001,89.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 21:00:00+00:00,1.572,88.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 22:00:00+00:00,1.572,86.0,0.0
2025-01-06 14:00:05.751507,2025-01-07 23:00:00+00:00,1.572,86.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 00:00:00+00:00,10.422,91.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 01:00:00+00:00,10.372,91.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 02:00:00+00:00,10.222,92.0,1.2
2025-01-06 15:00:05.943688,2025-01-06 03:00:00+00:00,10.522,91.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 04:00:00+00:00,10.372,91.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 05:00:00+00:00,10.272,91.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 06:00:00+00:00,10.772,88.0,0.3
2025-01-06 15:00:05.943688,2025-01-06 07:00:00+00:00,10.622,87.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 08:00:00+00:00,10.222,88.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 09:00:00+00:00,10.472,84.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 10:00:00+00:00,10.722,81.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 11:00:00+00:00,10.672,83.0,0.1
2025-01-06 15:00:05.943688,2025-01-06 12:00:00+00:00,10.272,88.0,0.90000004
2025-01-06 15:00:05.943688,2025-01-06 13:00:00+00:00,10.822,82.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 14:00:00+00:00,11.322,78.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 15:00:00+00:00,11.222,79.0,0.4
2025-01-06 15:00:05.943688,2025-01-06 16:00:00+00:00,10.822,74.0,0.6
2025-01-06 15:00:05.943688,2025-01-06 17:00:00+00:00,6.922,70.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 18:00:00+00:00,5.8719997,73.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 19:00:00+00:00,5.222,74.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 20:00:00+00:00,4.772,75.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 21:00:00+00:00,4.6219997,75.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 22:00:00+00:00,4.472,75.0,0.0
2025-01-06 15:00:05.943688,2025-01-06 23:00:00+00:00,4.3719997,76.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 00:00:00+00:00,4.222,77.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 01:00:00+00:00,4.022,78.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 02:00:00+00:00,4.072,80.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 03:00:00+00:00,3.922,80.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 04:00:00+00:00,3.7719998,81.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 05:00:00+00:00,3.472,81.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 06:00:00+00:00,3.372,82.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 07:00:00+00:00,3.122,82.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 08:00:00+00:00,2.7719998,86.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 09:00:00+00:00,3.172,82.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 10:00:00+00:00,3.722,77.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 11:00:00+00:00,4.1219997,74.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 12:00:00+00:00,4.522,68.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 13:00:00+00:00,4.522,67.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 14:00:00+00:00,4.022,67.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 15:00:00+00:00,1.672,92.0,0.70000005
2025-01-06 15:00:05.943688,2025-01-07 16:00:00+00:00,1.222,94.0,0.4
2025-01-06 15:00:05.943688,2025-01-07 17:00:00+00:00,1.6220001,92.0,0.2
2025-01-06 15:00:05.943688,2025-01-07 18:00:00+00:00,1.922,89.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 19:00:00+00:00,1.922,89.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 20:00:00+00:00,1.5220001,89.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 21:00:00+00:00,1.5220001,88.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 22:00:00+00:00,1.322,89.0,0.0
2025-01-06 15:00:05.943688,2025-01-07 23:00:00+00:00,1.2720001,89.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 00:00:00+00:00,10.422,91.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 01:00:00+00:00,10.372,91.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 02:00:00+00:00,10.222,92.0,1.2
2025-01-06 16:00:06.103167,2025-01-06 03:00:00+00:00,10.522,91.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 04:00:00+00:00,10.372,91.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 05:00:00+00:00,10.272,91.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 06:00:00+00:00,10.772,88.0,0.3
2025-01-06 16:00:06.103167,2025-01-06 07:00:00+00:00,10.622,87.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 08:00:00+00:00,10.222,88.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 09:00:00+00:00,10.472,84.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 10:00:00+00:00,10.722,81.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 11:00:00+00:00,10.672,83.0,0.1
2025-01-06 16:00:06.103167,2025-01-06 12:00:00+00:00,10.272,88.0,0.90000004
2025-01-06 16:00:06.103167,2025-01-06 13:00:00+00:00,10.822,82.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 14:00:00+00:00,11.322,78.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 15:00:00+00:00,11.222,79.0,0.4
2025-01-06 16:00:06.103167,2025-01-06 16:00:00+00:00,10.822,74.0,0.6
2025-01-06 16:00:06.103167,2025-01-06 17:00:00+00:00,6.922,70.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 18:00:00+00:00,5.8719997,73.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 19:00:00+00:00,5.222,74.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 20:00:00+00:00,4.772,75.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 21:00:00+00:00,4.6219997,75.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 22:00:00+00:00,4.472,75.0,0.0
2025-01-06 16:00:06.103167,2025-01-06 23:00:00+00:00,4.3719997,76.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 00:00:00+00:00,4.222,77.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 01:00:00+00:00,4.022,78.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 02:00:00+00:00,4.072,80.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 03:00:00+00:00,3.922,80.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 04:00:00+00:00,3.7719998,81.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 05:00:00+00:00,3.472,81.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 06:00:00+00:00,3.372,82.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 07:00:00+00:00,3.122,82.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 08:00:00+00:00,2.7719998,86.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 09:00:00+00:00,3.172,82.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 10:00:00+00:00,3.722,77.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 11:00:00+00:00,4.1219997,74.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 12:00:00+00:00,4.522,68.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 13:00:00+00:00,4.522,67.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 14:00:00+00:00,4.022,67.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 15:00:00+00:00,1.672,92.0,0.70000005
2025-01-06 16:00:06.103167,2025-01-07 16:00:00+00:00,1.222,94.0,0.4
2025-01-06 16:00:06.103167,2025-01-07 17:00:00+00:00,1.6220001,92.0,0.2
2025-01-06 16:00:06.103167,2025-01-07 18:00:00+00:00,1.922,89.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 19:00:00+00:00,1.922,89.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 20:00:00+00:00,1.5220001,89.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 21:00:00+00:00,1.5220001,88.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 22:00:00+00:00,1.322,89.0,0.0
2025-01-06 16:00:06.103167,2025-01-07 23:00:00+00:00,1.2720001,89.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 00:00:00+00:00,10.422,91.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 01:00:00+00:00,10.372,91.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 02:00:00+00:00,10.222,92.0,1.2
2025-01-06 17:00:06.010508,2025-01-06 03:00:00+00:00,10.522,91.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 04:00:00+00:00,10.372,91.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 05:00:00+00:00,10.272,91.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 06:00:00+00:00,10.772,88.0,0.3
2025-01-06 17:00:06.010508,2025-01-06 07:00:00+00:00,10.622,87.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 08:00:00+00:00,10.222,88.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 09:00:00+00:00,10.472,84.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 10:00:00+00:00,10.722,81.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 11:00:00+00:00,10.672,83.0,0.1
2025-01-06 17:00:06.010508,2025-01-06 12:00:00+00:00,10.272,88.0,0.90000004
2025-01-06 17:00:06.010508,2025-01-06 13:00:00+00:00,10.822,82.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 14:00:00+00:00,11.322,78.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 15:00:00+00:00,11.222,79.0,0.4
2025-01-06 17:00:06.010508,2025-01-06 16:00:00+00:00,10.822,74.0,0.6
2025-01-06 17:00:06.010508,2025-01-06 17:00:00+00:00,6.922,70.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 18:00:00+00:00,5.8719997,73.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 19:00:00+00:00,5.222,74.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 20:00:00+00:00,4.772,75.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 21:00:00+00:00,4.6219997,75.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 22:00:00+00:00,4.472,75.0,0.0
2025-01-06 17:00:06.010508,2025-01-06 23:00:00+00:00,4.3719997,76.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 00:00:00+00:00,4.222,77.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 01:00:00+00:00,4.022,78.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 02:00:00+00:00,4.072,80.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 03:00:00+00:00,3.922,80.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 04:00:00+00:00,3.7719998,81.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 05:00:00+00:00,3.472,81.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 06:00:00+00:00,3.372,82.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 07:00:00+00:00,3.122,82.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 08:00:00+00:00,2.7719998,86.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 09:00:00+00:00,3.172,82.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 10:00:00+00:00,3.722,77.0,0.0
2025-01-06 17:00:06.010508,2025-01-07 11:00:00+00:00,4.1219997,74.0,0.0
